브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
사골먹은 감자탕,(주)비에프리테일,7,7,0,0,0,"108,869
(0.28)","8,907
(0.02)"
88콩나물국밥,(주)웰미가베스트푸드,7,3,0,1,0,"258,174
(0.67)","9,069
(0.02)"
뜨끈이 감자탕,(주)엘엔미트,7,2,0,0,1,"767,384
(1.98)","12,407
(0.03)"
팔색삼겹살,(주)8푸드,7,1,1,1,0,"847,357
(2.19)","17,003
(0.04)"
더도이축산직영점,(주)더도이종가집,7,7,0,0,0,"0
(0.00)","0
(0.00)"
조미료를넣지않은참마마된장,(주)마마에프앤비,7,5,0,0,0,"246,607
(0.64)","11,933
(0.03)"
순흥골,(주)델리앤,7,0,1,0,0,"554,414
(1.43)","13,475
(0.03)"
범천집목구이,토리고야패밀리(주),7,7,0,0,0,"0
(0.00)","0
(0.00)"
우된장,(주)값진,7,7,0,0,0,"223,286
(0.58)","19,390
(0.05)"
돼지33,(주)위푸드마켓,7,6,0,0,0,"251,149
(0.65)","22,314
(0.06)"
개성집,유황F&S,7,3,0,2,0,"480,500
(1.24)","8,665
(0.02)"
다솥맛집,(주)다솥,6,2,0,0,0,"791,587
(2.04)","10,491
(0.03)"
네모오징어,(주)네모비앤에프,6,5,0,1,1,"0
(0.00)","0
(0.00)"
꼬기냉면,(주)동은에프엔씨,6,1,2,0,0,"223,773
(0.58)","8,471
(0.02)"
참한국밥,참한국밥,6,6,0,0,0,"176,151
(0.45)","6,117
(0.02)"
전초전,(주)더불어함께하는세상,6,0,0,1,0,"0
(0.00)","0
(0.00)"
사위식당,(주)오아시스에프앤비,6,4,0,0,0,"0
(0.00)","0
(0.00)"
곤드레찜드레,와이지유통,6,4,0,0,0,"0
(0.00)","0
(0.00)"
임성근 국가공인진갈비,(주)마루벌,6,6,0,0,0,"0
(0.00)","0
(0.00)"
뚱뚱이할머니족발보쌈,(주)미도식품,6,1,0,0,0,"20,813
(0.05)","1,040
(0.00)"
족발신선생,신솔푸드,6,5,0,0,0,"0
(0.00)","0
(0.00)"
창대한곱창,(주)놀부,6,6,0,0,0,"0
(0.00)","0
(0.00)"
한티재,한티재,6,2,0,0,0,"428,754
(1.11)","5,539
(0.01)"
착한명태,케이더블유에프,6,6,0,0,0,"256,667
(0.66)","6,999
(0.02)"
놀부화덕족발,(주)놀부,6,0,3,0,1,"130,794
(0.34)","5,662
(0.01)"
괸당집,(주)제주소나이,6,6,0,0,0,"357,400
(0.92)","17,176
(0.04)"
조이박꽃도새기,조이박푸드,6,3,0,2,0,"294,078
(0.76)","10,379
(0.03)"
백그릇국밥,셰프공간컴퍼니(주),6,7,0,1,1,"392,598
(1.01)","13,537
(0.03)"
해늘찹쌀순대,(주)해늘,6,2,0,2,1,"0
(0.00)","0
(0.00)"
한와담,(주)호박패밀리,6,2,0,0,0,"1,039,928
(2.68)","13,988
(0.04)"
지배온삼겹,지배온에프앤씨,6,0,0,0,0,"0
(0.00)","0
(0.00)"
노걸대 WITH YOU 홈외식,위드유(WITHYOU)홈외식,6,10,0,4,2,"0
(0.00)","0
(0.00)"
삼선미나주곰탕,(주)쌈촌패밀리,6,6,0,0,0,"576,705
(1.49)","16,245
(0.04)"
이대감,(주)이대감에프앤비,6,3,0,2,0,"0
(0.00)","0
(0.00)"
백미옛날갈비,(주)백미에프에스티,6,3,0,1,0,"599,835
(1.55)","10,900
(0.03)"
육갈탕,(주)와이케이푸드,6,4,0,2,0,"0
(0.00)","0
(0.00)"
소래버섯나라,(주)소래버섯,6,0,0,1,0,"365,000
(0.94)","5,367
(0.01)"
갈비에 빠지다,갈비에빠지다,6,5,0,0,0,"484,411
(1.25)","14,209
(0.04)"
송옥,(주)송옥엔,6,6,0,0,0,"805,081
(2.08)","21,413
(0.06)"
가마실감자탕,(주)가마실푸드,6,1,0,0,0,"96,809
(0.25)","3,514
(0.01)"
더도이종가집돼지국밥,(주)더도이종가집,6,0,0,0,0,"1,270,883
(3.28)","31,220
(0.08)"
9라파 부대찌개,(주)9라파컴퍼니,6,2,0,0,0,"0
(0.00)","0
(0.00)"
일품투가리감자탕,(주)좋은우리,6,6,0,0,0,"762,321
(1.97)","11,449
(0.03)"
육회먹은연어,(주)비에프푸드,6,2,0,2,1,"409,310
(1.06)","14,082
(0.04)"
홍구등갈비,성우,6,1,0,2,0,"262,593
(0.68)","4,247
(0.01)"
봉화산 설렁탕 전문점,(주)봉화산푸드,6,0,0,0,0,"745,182
(1.92)","12,775
(0.03)"
송화삼계탕&닭갈비,(주)송화컴퍼니,6,1,0,0,1,"291,236
(0.75)","5,408
(0.01)"
큰돈쪽쪽갈비,큰돈쪽쪽갈비,6,1,0,1,1,"205,717
(0.53)","5,414
(0.01)"
한패,(주)보성녹돈,6,0,0,5,0,"383,180
(0.99)","6,050
(0.02)"
생생낙지,(주)조마루,6,1,0,0,0,"155,754
(0.40)","4,191
(0.01)"
안흥갈비,(주)안흥갈비,6,0,0,0,0,"0
(0.00)","0
(0.00)"
장도뚝배기,지강에프앤비(주),6,0,0,5,0,"209,606
(0.54)","38,787
(0.10)"
윤남이할머니 경산집,푸드플러스코리아(주),6,1,0,3,2,"0
(0.00)","0
(0.00)"
제주몬트락,(주)모닥홀딩스,6,0,3,0,0,"754,992
(1.95)","14,191
(0.04)"
차돌육미,(주)베스트에프앤씨,6,3,0,4,1,"262,491
(0.68)","8,536
(0.02)"
자박갈비,(주)자박에프엔비,6,3,0,0,1,"532,093
(1.37)","12,279
(0.03)"
배사장,나무F&B,6,6,0,0,0,"373,482
(0.96)","17,585
(0.05)"
바베큐덕삼이&화끈한닭발러,푸드플랫폼,6,7,0,1,0,"136,445
(0.35)","11,872
(0.03)"
데일리갈비,해송에프앤에스,6,3,0,4,0,"171,256
(0.44)","10,498
(0.03)"
류아저씨의화동생갈비,(주)가연푸드,6,0,0,0,0,"0
(0.00)","0
(0.00)"
아지야가꿉으께,아지야가꿉으께,6,1,0,3,0,"248,596
(0.64)","16,838
(0.04)"
김치찌개미화식당,(주)미화에프앤비,6,6,0,0,0,"0
(0.00)","0
(0.00)"
어부의 밥상,(주)라온유통,6,1,0,1,1,"948,934
(2.45)","18,979
(0.05)"
을용이곱창,(주)제이오푸드,6,4,0,1,0,"174,775
(0.45)","5,626
(0.01)"
설담재,홈메이드푸드,5,3,0,2,0,"695,810
(1.80)","15,995
(0.04)"
우리동네 대패집,삼원푸드,5,1,0,0,0,"289,406
(0.75)","9,044
(0.02)"
메르밀 진미집,(주)열한시오십분,5,4,0,0,0,"0
(0.00)","0
(0.00)"
살아있네아구,(주)리안,5,0,0,0,1,"245,567
(0.63)","3,851
(0.01)"
마중물추어탕,마중물추어탕,5,2,0,0,0,"0
(0.00)","0
(0.00)"
방가삼대 얼큰한뼈해장국,방가삼대,5,0,0,0,0,"607,363
(1.57)","12,395
(0.03)"
종로직화쭈꾸미,종로푸드시스템(주),5,0,0,4,0,"666,306
(1.72)","28,035
(0.07)"
바다향왕코다리,(주)엑츠에프씨,5,5,0,0,0,"722,355
(1.86)","23,684
(0.06)"
동의명가 칼국수,(주)더블에스그룹,5,10,0,5,0,"0
(0.00)","0
(0.00)"
뒷고기회관,(주)저스트컴퍼니,5,5,0,0,0,"0
(0.00)","0
(0.00)"
설레족발,설렘,5,0,0,0,0,"422,237
(1.09)","14,074
(0.04)"
김영화부대찌개,김영화부대찌개,5,5,0,0,0,"294,015
(0.76)","6,785
(0.02)"
월홍갈비,제이원푸드(주),5,1,0,0,1,"264,298
(0.68)","7,143
(0.02)"
넙딱집,(주)감칠맛,5,3,0,0,0,"404,116
(1.04)","24,247
(0.06)"
화사랑화로구이,(주)에프엘푸드시스템,5,1,0,1,0,"2,160,006
(5.57)","10,043
(0.03)"
떡가게 종춘,(주)종춘에프앤비,5,0,0,0,0,"1,602,736
(4.13)","33,841
(0.09)"
진원 소우,진원소우,5,5,0,0,0,"1,279,205
(3.30)","18,274
(0.05)"
하누소,(주)하누소푸드시스템,5,0,0,2,0,"2,674,550
(6.90)","9,489
(0.02)"
브라더한정식도시락,브라더F&H,5,2,0,2,1,"0
(0.00)","0
(0.00)"
반반한명태가,(주)장보고푸드시스템,5,0,0,0,0,"0
(0.00)","0
(0.00)"
자연갈비,농업회사법인제이제이푸드시스템(주),5,5,0,0,0,"0
(0.00)","0
(0.00)"
웰미가,(주)웰미가베스트푸드,5,1,2,0,2,"623,070
(1.61)","10,676
(0.03)"
더담 부대찌개,(주)더맛,5,4,0,0,0,"318,723
(0.82)","8,301
(0.02)"
연경호킹아구해물찜,킹아구해물찜아중점,5,0,1,1,0,"0
(0.00)","0
(0.00)"
전주옥,전주옥,5,0,0,0,0,"138,382
(0.36)","3,577
(0.01)"
면채반,(주)면채반,5,1,0,1,0,"346,680
(0.89)","10,334
(0.03)"
대가야삼계탕,(주)대가야,5,0,0,0,0,"266,819
(0.69)","4,312
(0.01)"
도리연닭도리탕,도리연닭도리탕,5,1,0,0,0,"339,662
(0.88)","15,300
(0.04)"
목연식당,목연식당(주),5,0,0,0,0,"0
(0.00)","0
(0.00)"
찌개의 역사,㈜든든컴퍼니,5,4,0,0,0,"229,113
(0.59)","17,219
(0.04)"
남자마늘보쌈,(주)미스터쿡,5,0,3,0,0,"589,627
(1.52)","7,567
(0.02)"
팔팔닭국수,(주)마이다스손컴퍼니,5,5,0,0,0,"0
(0.00)","0
(0.00)"
이춘식 명가돌곱창,육식주위에프앤비(주),5,5,0,0,0,"0
(0.00)","0
(0.00)"
백하돼지생갈비,(주)다함컴퍼니,5,4,0,1,0,"626,685
(1.62)","23,427
(0.06)"
줄벼락,(주)줄벼락,5,5,0,0,0,"0
(0.00)","0
(0.00)"
기막힌뒷고기,농업회사법인(주)태영에프앤씨,5,0,0,0,0,"194,146
(0.50)","7,467
(0.02)"
가마솥철마한우곰탕,(주)가마솥철마한우곰탕,5,5,0,0,0,"0
(0.00)","0
(0.00)"
모두국밥,(주)엠디에프시파트너스,5,2,0,0,0,"272,175
(0.70)","10,440
(0.03)"
명사순대,(주)명사에프엠,5,1,0,1,0,"291,465
(0.75)","6,290
(0.02)"
명장복집&24시명장복국,명장복집,5,1,1,0,0,"391,497
(1.01)","5,019
(0.01)"
찌개애감동,(주)맛있는상상,5,0,0,1,0,"0
(0.00)","0
(0.00)"
세겹뚱이,세겹뚱이앤치맵떡,5,5,0,0,0,"0
(0.00)","0
(0.00)"
배불뚝집,(유)토암,5,0,0,0,0,"0
(0.00)","0
(0.00)"
막돼먹은막창,(주)엠디엠,5,0,0,0,0,"259,637
(0.67)","9,761
(0.03)"
국산특허마늘곱창막창,국산특허마늘곱창막창,5,2,3,0,0,"0
(0.00)","0
(0.00)"
도리명가,D.RHOLDINGS,5,1,0,1,0,"152,099
(0.39)","5,577
(0.01)"
제주도야지판,(주)이바돔,5,0,0,3,0,"510,868
(1.32)","4,302
(0.01)"
문창식갈비탕,(주)문창식,5,1,0,0,0,"226,475
(0.58)","4,109
(0.01)"
은행먹은 명가보쌈,(주)포레스트에프앤디,5,6,0,1,0,"0
(0.00)","0
(0.00)"
최용석의 뼈큰청진동해장국,(주)뚝심푸드,5,0,0,1,0,"536,434
(1.38)","16,093
(0.04)"
별난돼지 김치찌개 & 뒷고기,아름애프앤씨(F&C),5,0,0,0,0,"348,284
(0.90)","8,795
(0.02)"
대독장,(주)새인,5,1,0,0,0,"367,470
(0.95)","9,480
(0.02)"
바푸리죽앤즙,(주)비피알,5,1,2,0,0,"118,142
(0.30)","9,158
(0.02)"
안녕숯불,(주)올리브푸드,4,3,0,2,0,"0
(0.00)","0
(0.00)"
송미미네집,미미네집,4,0,0,1,0,"0
(0.00)","0
(0.00)"
알찜의정석,현스푸드,4,4,0,0,0,"0
(0.00)","0
(0.00)"
돼지청문회,돼지청문회본사돼지청문회축산,4,3,0,0,0,"0
(0.00)","0
(0.00)"
신교령사골순대국,(주)신교령에프앤비,4,2,0,0,0,"0
(0.00)","0
(0.00)"
해빔,(주)제이푸드서비스,4,2,0,0,0,"0
(0.00)","0
(0.00)"
롱쓰부대찌개,위고푸드,4,4,0,0,4,"0
(0.00)","0
(0.00)"
김프로부대찌개,혜담,4,4,0,0,0,"0
(0.00)","0
(0.00)"
소소한쌈,유한책임회사다짐에프엔비,4,4,0,0,0,"0
(0.00)","0
(0.00)"
제주생선구이 올래밥상,영어조합법인올래씨푸드,4,0,0,2,0,"0
(0.00)","0
(0.00)"
해안식당,(주)다누,4,3,1,0,0,"0
(0.00)","0
(0.00)"
통큰손쭈꾸미마을,(주)하늘샘,4,0,1,1,0,"443,705
(1.14)","9,507
(0.02)"
우굽는공간 꾸이점빵,태삼(꾸이점빵),4,3,0,0,0,"0
(0.00)","0
(0.00)"
닭발먹은새우,(주)비에프푸드,4,2,0,11,0,"0
(0.00)","0
(0.00)"
언양닭칼국수,SSF&C,4,4,0,0,0,"0
(0.00)","0
(0.00)"
홍초불닭발&막창,홍초불닭발(인천점),4,4,0,0,0,"0
(0.00)","0
(0.00)"
서민국밥,(주)서민상회,4,3,0,3,0,"0
(0.00)","0
(0.00)"
육소단,육소단,4,2,1,0,1,"0
(0.00)","0
(0.00)"
쭈꾸미시스터즈,(주)제이알에프앤씨,4,0,4,0,0,"501,574
(1.29)","9,934
(0.03)"
수니열닭발,수니열닭발,4,2,0,0,0,"0
(0.00)","0
(0.00)"
묵소,가득찬푸드,4,0,1,0,0,"0
(0.00)","0
(0.00)"
야무진냄비,야무진냄비,4,2,0,0,0,"0
(0.00)","0
(0.00)"
30년 할매 닭발,(주)제주앤코리아,4,4,0,0,0,"0
(0.00)","0
(0.00)"
차돌박사,(주)끼니,4,3,0,0,1,"0
(0.00)","0
(0.00)"
153구포국수,(주)일오삼에프씨,4,4,0,0,0,"0
(0.00)","0
(0.00)"
효자동 순대,(주)효자푸드,4,4,0,0,0,"0
(0.00)","0
(0.00)"
해우리,㈜해우리홀딩스,4,1,0,0,0,"0
(0.00)","0
(0.00)"
마마쿡(MAMACOOK),(주)제이에스드림,4,3,0,0,0,"0
(0.00)","0
(0.00)"
아라가야,아라가야냉면석쇠불고기,4,0,0,0,0,"0
(0.00)","0
(0.00)"
열정닭발,가온,4,4,0,0,0,"0
(0.00)","0
(0.00)"
소보양본가,소보양본가,4,2,0,0,0,"0
(0.00)","0
(0.00)"
곱테랑,코리안브라더,4,3,0,0,0,"0
(0.00)","0
(0.00)"
호구의 족발보쌈,유니버셜에프엔씨(주),4,0,0,0,0,"0
(0.00)","0
(0.00)"
오래오래장충동왕족발보쌈,(주)미도식품,4,0,2,0,0,"0
(0.00)","0
(0.00)"
두둑한샤브칼국수,(주)두둑한행복,4,5,0,1,0,"0
(0.00)","0
(0.00)"
거송갈비찜,(주)케이지컴퍼니,4,4,0,0,0,"0
(0.00)","0
(0.00)"
대패갑1900,화꾸소흑도새기,4,4,0,0,0,"0
(0.00)","0
(0.00)"
마시마니매운갈비찜,(주)피앤피아이앤씨,4,1,0,0,0,"0
(0.00)","0
(0.00)"
대패만,찰만f&c,4,1,0,0,0,"0
(0.00)","0
(0.00)"
김윤미전복삼계탕,센텀F&C,4,0,0,0,0,"0
(0.00)","0
(0.00)"
남도연,(주)남도푸드,4,2,0,0,0,"0
(0.00)","0
(0.00)"
이불덮밥,㈜마루바우,4,2,0,0,0,"0
(0.00)","0
(0.00)"
본스튜,(주)식스텐비즈,4,0,0,0,0,"0
(0.00)","0
(0.00)"
연암곱창,(주)호닭에프엔비,4,4,0,0,0,"0
(0.00)","0
(0.00)"
메기매운탕전문점아우라지,(주)브이오비(VOB),4,0,0,0,0,"0
(0.00)","0
(0.00)"
미스터쭝,미스터쭝,4,1,0,0,0,"0
(0.00)","0
(0.00)"
강화통통 생고기,(주)강통에프앤비,4,2,0,0,0,"0
(0.00)","0
(0.00)"
곱창백화점,(주)디에스푸드시스템,4,4,0,0,0,"0
(0.00)","0
(0.00)"
계탄집,(주)구야가,4,0,0,3,0,"0
(0.00)","0
(0.00)"
대민족,대민족,4,2,0,0,0,"0
(0.00)","0
(0.00)"
찜닭에 꽂힌 닭집애,형네가게,4,4,0,0,0,"0
(0.00)","0
(0.00)"
일오닭갈비,(주)일오,4,0,0,3,0,"0
(0.00)","0
(0.00)"
전통가마솥김치찜,식도락,4,4,0,0,0,"0
(0.00)","0
(0.00)"
백곱식당,(주)남다름,4,3,0,0,0,"900,686
(2.32)","20,015
(0.05)"
꽃길따라한식비빔밥전문점,꽃길따라한식비빔밥전문점,4,6,0,2,0,"0
(0.00)","0
(0.00)"
강씨가문의족발,꿈을삶는사람들,4,4,0,0,0,"0
(0.00)","0
(0.00)"
776(칠칠육),칠칠육패밀리(776Family),4,4,0,1,0,"0
(0.00)","0
(0.00)"
세꼬시공장,세공,4,0,0,0,1,"0
(0.00)","0
(0.00)"
새벽네시반,새벽네시반,4,0,0,0,0,"0
(0.00)","0
(0.00)"
국가대패,(주)엉터리,4,4,0,0,0,"0
(0.00)","0
(0.00)"
밥하기싫은날 후루룩손칼국수,밥하기싫은날,4,0,0,1,0,"0
(0.00)","0
(0.00)"
가소,(주)지엔푸드,4,0,1,1,0,"0
(0.00)","0
(0.00)"
전라도이야기,전라도이야기,4,1,0,0,0,"0
(0.00)","0
(0.00)"
곽만근갈비탕이야기,(주)곽푸드에프씨,4,0,0,0,1,"0
(0.00)","0
(0.00)"
떡미당,㈜만풍농헙회사법인,4,1,0,1,2,"0
(0.00)","0
(0.00)"
오매족,(주)오매족서면본점,4,0,3,0,0,"0
(0.00)","0
(0.00)"
국수평천하,국수평천하,4,0,0,0,0,"0
(0.00)","0
(0.00)"
바른사나이뚝배기,(주)사나이에프씨,4,3,0,0,0,"0
(0.00)","0
(0.00)"
육콩,(주)육콩푸드,4,0,0,0,0,"230,000
(0.59)","5,412
(0.01)"
전주24시자연담은 노랑콩,케이알푸드,4,1,0,0,0,"0
(0.00)","0
(0.00)"
꽃돼지식당,딜리셔스피플,4,3,0,0,0,"0
(0.00)","0
(0.00)"
팔꾸이팔당닭발,팔꾸이,4,0,0,0,0,"0
(0.00)","0
(0.00)"
타도삼겹,(주)고민하는사람들,4,4,0,0,0,"0
(0.00)","0
(0.00)"
가락곰칼국수,(주)한밭에프앤지,4,1,0,0,0,"0
(0.00)","0
(0.00)"
양대장,양대장,4,4,0,0,0,"0
(0.00)","0
(0.00)"
통뼈감자탕,농업회사법인(주)자연식품,4,0,0,3,0,"0
(0.00)","0
(0.00)"
파육장,(주)용마을,4,0,1,0,0,"0
(0.00)","0
(0.00)"
제주와홍돼지,T/H푸드,4,1,0,0,0,"0
(0.00)","0
(0.00)"
문어부인삼교비,(주)문삼에프앤비,3,1,0,0,0,"0
(0.00)","0
(0.00)"
정담은알탕,정담는,3,3,0,0,0,"0
(0.00)","0
(0.00)"
인생설렁탕,(주)더본코리아,3,3,0,0,0,"0
(0.00)","0
(0.00)"
블랭,지에프케이,3,0,14,0,0,"0
(0.00)","0
(0.00)"
정성육회,만남컴퍼니,3,3,0,0,0,"0
(0.00)","0
(0.00)"
오라이 숯불닭갈비,(주)자연가득,3,0,0,4,0,"0
(0.00)","0
(0.00)"
엉클족,베이직푸드(주),3,1,0,0,0,"0
(0.00)","0
(0.00)"
라이스투 미튜,(주)라투코리아,3,3,0,0,0,"0
(0.00)","0
(0.00)"
리라김밥,(주)펜톤,3,0,0,0,0,"0
(0.00)","0
(0.00)"
노리울,(주)푸른푸드,3,0,0,0,0,"0
(0.00)","0
(0.00)"
춘천중앙로숯불닭갈비,중앙식품,3,3,0,0,0,"253,347
(0.65)","5,359
(0.01)"
밥엔청국장,(주)맛있는상상,3,1,0,0,0,"0
(0.00)","0
(0.00)"
혼밥의 정석,일인홈푸드,3,3,0,0,0,"0
(0.00)","0
(0.00)"
목촌국민삼겹,(주)행운식품,3,2,0,0,0,"0
(0.00)","0
(0.00)"
삼시네끼,삼시네끼,3,3,0,0,0,"0
(0.00)","0
(0.00)"
돈불식당,돈불,3,2,1,0,0,"0
(0.00)","0
(0.00)"
봉자막창,봉자막창,3,1,0,0,0,"0
(0.00)","0
(0.00)"
돈까스잔치,(주)에프씨천상,3,1,0,0,0,"0
(0.00)","0
(0.00)"
명태골,명태골,3,2,0,0,0,"0
(0.00)","0
(0.00)"
진고복식당,(주)풀잎채,3,3,0,0,0,"0
(0.00)","0
(0.00)"
미진축산,미진포차시청점,3,3,0,0,0,"0
(0.00)","0
(0.00)"
박주억 장수오리,㈜공존,3,1,0,0,0,"0
(0.00)","0
(0.00)"
빤닭빤닭,빤닭빤닭,3,1,0,0,0,"0
(0.00)","0
(0.00)"
광장갈비,광장갈비,3,1,0,0,0,"0
(0.00)","0
(0.00)"
조옥당,토리고야패밀리(주),3,0,0,5,0,"0
(0.00)","0
(0.00)"
배달왔소,(주)비알비에프앤비,3,3,0,0,0,"0
(0.00)","0
(0.00)"
수향그릴면가여름도겨울,제니스푸드시스템,3,0,0,1,0,"0
(0.00)","0
(0.00)"
어명이요,(주)에브릿,3,1,0,1,0,"362,284
(0.93)","11,876
(0.03)"
닭발굽는청년,정갈한푸드,3,3,0,0,0,"0
(0.00)","0
(0.00)"
문삼이,(주)경청에프씨,3,1,0,0,0,"0
(0.00)","0
(0.00)"
불란다쭈꾸미,(주)행운식품,3,0,0,0,0,"372,632
(0.96)","7,468
(0.02)"
해방곱창,해방곱창전주본점,3,2,0,0,0,"0
(0.00)","0
(0.00)"
떡공방다락,떡공방다락,3,1,0,0,0,"0
(0.00)","0
(0.00)"
본동네 추어탕,(주)푸드윈,3,0,0,1,0,"0
(0.00)","0
(0.00)"
이천가든,(주)플라잉테이블,3,3,0,0,3,"0
(0.00)","0
(0.00)"
마포껍데기,(주)숲풀림식품,3,3,0,0,0,"0
(0.00)","0
(0.00)"
행복한찜닭,행복한가족(주),3,3,0,0,0,"0
(0.00)","0
(0.00)"
고혹,다감,3,3,0,0,0,"0
(0.00)","0
(0.00)"
놀부김치찜,(주)놀부,3,3,0,0,0,"0
(0.00)","0
(0.00)"
진한설렁탕담다,(주)놀부,3,0,2,0,0,"116,813
(0.30)","5,683
(0.01)"
제주산방식당,산방에프앤비(주),3,3,0,0,0,"0
(0.00)","0
(0.00)"
해양산,해양산,3,0,0,0,0,"0
(0.00)","0
(0.00)"
돈갈비,(주)현백,3,0,0,3,0,"0
(0.00)","0
(0.00)"
더나은마을회관,(주)더나은에프앤디,3,0,0,1,0,"0
(0.00)","0
(0.00)"
이여곰탕,(주)이여,3,2,0,0,0,"0
(0.00)","0
(0.00)"
모두뼈다귀감자탕,(주)엠디에프시파트너스,3,3,0,0,0,"0
(0.00)","0
(0.00)"
바른화로,(주)달콤한세상,3,3,0,0,0,"0
(0.00)","0
(0.00)"
황제육회,(주)동해의한우,3,0,0,0,0,"0
(0.00)","0
(0.00)"
해남김치식당,피플스컴퍼니,3,1,0,0,0,"0
(0.00)","0
(0.00)"
봉춘회관,농부의마음,3,3,0,0,0,"0
(0.00)","0
(0.00)"
도천진짜순대,도천진짜순대,3,0,0,0,0,"0
(0.00)","0
(0.00)"
온누리쭈꾸미,(주)온누리푸드시스템,3,0,0,0,0,"0
(0.00)","0
(0.00)"
경산한여사네,한여사에프앤비(F&B),3,1,0,0,0,"0
(0.00)","0
(0.00)"
고여금 감자탕,제이에스푸드스토리,3,3,0,1,0,"0
(0.00)","0
(0.00)"
구백도,칠공공비어(주),3,1,0,1,0,"0
(0.00)","0
(0.00)"
박주억 강원도집,㈜공존,3,0,0,0,0,"0
(0.00)","0
(0.00)"
다시오고싶은집이명숙양평해장국,조이식품,3,0,5,0,0,"304,398
(0.79)","6,757
(0.02)"
속초애명태간장조림,황금정원S,3,0,0,1,0,"0
(0.00)","0
(0.00)"
홍(紅)석정원,홍석정원,3,3,0,0,0,"0
(0.00)","0
(0.00)"
명랑회관,(주)명랑식품,3,0,0,0,0,"641,586
(1.66)","18,331
(0.05)"
강학구참국밥,강학구참국밥,3,3,0,0,0,"0
(0.00)","0
(0.00)"
창을 내겠소,(유)엔에스플랫폼컴퍼니,3,3,0,0,0,"0
(0.00)","0
(0.00)"
식껍,미인푸드,3,2,0,0,0,"0
(0.00)","0
(0.00)"
돼지새마을본부,돼지새마을푸드,3,1,0,0,0,"0
(0.00)","0
(0.00)"
김선하의 닭갈비 궁중누룽지탕,김선하의닭갈비,3,0,0,0,0,"0
(0.00)","0
(0.00)"
돼지치마집,치마집,3,3,0,0,0,"0
(0.00)","0
(0.00)"
배달왔소,(주)비알비에프앤비,3,3,0,0,0,"0
(0.00)","0
(0.00)"
고기굽는방앗간,(주)행복한상상에프앤비,3,3,0,0,0,"0
(0.00)","0
(0.00)"
본우리반상,본푸드서비스(주),3,1,0,1,0,"0
(0.00)","0
(0.00)"
한림돈가,(주)네오플레이트,3,3,0,0,0,"0
(0.00)","0
(0.00)"
흥주선비국밥,흥주푸드,3,0,0,0,0,"0
(0.00)","0
(0.00)"
청춘얼큰이,청춘얼큰이,3,1,0,0,0,"0
(0.00)","0
(0.00)"
청정돼지,잘키운국내산청정돼지,3,3,0,0,0,"0
(0.00)","0
(0.00)"
콩밭뜰,콩밭뜰,3,0,0,0,0,"0
(0.00)","0
(0.00)"
좋구먼반상,(주)맛있는상상,3,1,0,0,0,"0
(0.00)","0
(0.00)"
쭈꾸미블루스,(주)펀투비위드,3,0,0,1,0,"0
(0.00)","0
(0.00)"
미소육화,미소육화푸드시스템,3,0,0,0,0,"0
(0.00)","0
(0.00)"
술낭구,DONGJUND.home(동준디홈),2,0,3,0,0,"0
(0.00)","0
(0.00)"
재주당,(주)소우주앤파트너스,2,1,0,1,0,"0
(0.00)","0
(0.00)"
갈비1번가,농업회사법인(주)태영에프앤씨,2,2,0,0,0,"0
(0.00)","0
(0.00)"
오남매 감자탕,(주)오남매푸드,2,1,0,0,0,"0
(0.00)","0
(0.00)"
송기원진주냉면,송기원진주냉면,2,2,0,0,0,"0
(0.00)","0
(0.00)"
워너비박스,(주)피플앤푸드,2,1,0,5,0,"0
(0.00)","0
(0.00)"
오늘은 쭈꾸미,오늘은쭈꾸미,2,1,0,1,0,"0
(0.00)","0
(0.00)"
만석장,(주)만석푸드패밀리,2,2,0,0,0,"0
(0.00)","0
(0.00)"
김덕후의차돌조,(주)김덕후컴퍼니,2,0,0,1,0,"0
(0.00)","0
(0.00)"
팔팔,(주)훤,2,2,0,0,0,"0
(0.00)","0
(0.00)"
한고집복국,(주)한고집,2,1,0,6,0,"0
(0.00)","0
(0.00)"
신's쭈꾸미(신스쭈꾸미),아이더준,2,0,0,2,0,"0
(0.00)","0
(0.00)"
첨단한우국밥5900원,(주)디케이푸드,2,2,0,0,0,"0
(0.00)","0
(0.00)"
철판위에빨간쭈꾸미,(주)마당쇠,2,0,2,0,0,"0
(0.00)","0
(0.00)"
흑백집,(주)에스엘에프앤비,2,2,0,0,0,"0
(0.00)","0
(0.00)"
지환이네왕족발,지환이네왕족발,2,0,0,0,0,"0
(0.00)","0
(0.00)"
크라운 닭발,크라운닭발,2,0,0,0,0,"0
(0.00)","0
(0.00)"
명계찜닭,우리안,2,0,0,1,0,"0
(0.00)","0
(0.00)"
주인이직접고운진짜갈비탕,나도갈비탕,2,1,0,1,0,"0
(0.00)","0
(0.00)"
가리본가,가리본가본점,2,2,0,0,0,"0
(0.00)","0
(0.00)"
THE 팔당,(주)더광일푸드,2,0,0,0,0,"0
(0.00)","0
(0.00)"
신성아구찜,정가네신성아구찜,2,0,0,0,0,"0
(0.00)","0
(0.00)"
조s해물포차,조스해물포차,2,2,0,0,0,"0
(0.00)","0
(0.00)"
소담설렁탕,(주)케이더블유프랜차이즈,2,2,0,0,0,"0
(0.00)","0
(0.00)"
